id_entreprise,ice,raison_sociale,forme_juridique,secteur_activite,segment,chiffre_affaires,nombre_employes,date_creation,ville,adresse,telephone,email,statut,id_agence,id_conseiller
1554,906654824000016,Somibat Export Agri SNC,SA,Agriculture,PME,61020930.66,129,2009-06-22,Tanger,"Zone Industrielle, N° 325, Route de Albert-sur-Meunier, Tanger, Maroc",0524850034,contact@somibatexportagri3.ma,Actif,7,35
1555,339934992000053,Société Saiss de Construction SNC,SNC,BTP,PME,29545198.64,158,2008-02-07,Tanger,"Zone Industrielle, N° 184, Route de Auger, Tanger, Maroc",0524558803,contact@societesaissdeconstruction.ma,Actif,7,34
1556,247748824000069,Société Riad de Câblage SA,SNC,Industrie,TPE,3560227.13,1,2019-09-24,Tanger,"Zone Industrielle, N° 251, Route de Merle, Tanger, Maroc",0524103631,contact@societeriaddecablage2.ma,Actif,7,35
1557,996348457000029,Global Industrie 1 SNC,SARL,Industrie,PME,10342619.29,68,2021-02-25,Tanger,"Zone Industrielle, N° 250, Route de Sainte Xavier-les-Bains, Tanger, Maroc",0524745471,contact@globalindustrie1.ma,Actif,7,34
1558,213862140000010,Compagnie du Logistique SNC,SARL,Services,TPE,1093732.79,7,2012-01-15,Tanger,"Zone Industrielle, N° 296, Route de Couturier, Tanger, Maroc",0524539589,contact@compagniedulogistique2.ma,Actif,7,35
1559,414778396000034,Med Béton 2 SARL AU,SARL,BTP,TPE,1505300.25,1,2010-11-09,Tanger,"Zone Industrielle, N° 454, Route de Saint Catherine, Tanger, Maroc",0524801633,contact@medbeton2.ma,Actif,7,34
1560,692153618000055,Global Entreprise 1 SA,SA,Santé,PME,17820576.88,111,2017-10-22,Tanger,"Zone Industrielle, N° 205, Route de Lacroix, Tanger, Maroc",0524900502,contact@globalentreprise12.ma,Actif,7,35
1561,720691695000056,Koutoubia Câblage 1 SNC,SARL,Industrie,PME,29660251.87,180,2018-10-23,Tanger,"Zone Industrielle, N° 135, Route de Verdier, Tanger, Maroc",0524224145,contact@koutoubiacablage11.ma,Actif,7,34
1562,110357517000037,Société Maroc de Négoce SARL,SNC,Commerce,PME,94262289.24,46,2009-07-03,Tanger,"Zone Industrielle, N° 255, Route de Camus, Tanger, Maroc",0524104626,contact@societemarocdenegoce3.ma,Actif,7,35
1563,247052758000046,Chaouia Export Agri SA,SA,Agriculture,TPE,327461.25,9,2008-10-18,Tanger,"Zone Industrielle, N° 305, Route de Saint Laetitianec, Tanger, Maroc",0524332921,contact@chaouiaexportagri.ma,Actif,7,34
1564,150305579000028,Maroc Wholesale SARL,SARL,Commerce,TPE,1534891.18,2,2007-01-11,Tanger,"Zone Industrielle, N° 127, Route de Antoinenec, Tanger, Maroc",0524999837,contact@marocwholesale.ma,Actif,7,35
1565,816987454000088,Société Riad de Métal SARL AU,SA,Industrie,TPE,4566800.62,7,2017-12-26,Tanger,"Zone Industrielle, N° 128, Route de JacobVille, Tanger, Maroc",0524356972,contact@societeriaddemetal1.ma,Actif,7,34
1566,266932599000072,Atlas Distribution SARL,SNC,Commerce,PME,27103891.74,150,2013-08-14,Tanger,"Zone Industrielle, N° 403, Route de Saint Nath, Tanger, Maroc",0524372185,contact@atlasdistribution.ma,Actif,7,35
1567,686272335000019,Med Entreprise SARL,SARL,Transport,TPE,4061085.57,7,2015-12-25,Tanger,"Zone Industrielle, N° 80, Route de Garcia, Tanger, Maroc",0524216567,contact@medentreprise4.ma,Actif,7,34
1568,378740514000029,Union Laiterie 1 SA,SA,Agriculture,Grande Entreprise,463042949.12,1549,2020-09-04,Tanger,"Zone Industrielle, N° 195, Route de Boulay, Tanger, Maroc",0524457948,contact@unionlaiterie1.ma,Actif,7,35
1569,914302591000057,Afric Export Agri SNC,SARL,Agriculture,TPE,4700552.53,1,2009-05-26,Tanger,"Zone Industrielle, N° 232, Route de AubertVille, Tanger, Maroc",0524406937,contact@africexportagri.ma,Actif,7,34
1570,598050069000025,Maroc Métal 1 SARL,SARL,Industrie,PME,45170892.61,128,2019-04-02,Tanger,"Zone Industrielle, N° 266, Route de Saint Maurice, Tanger, Maroc",0524967078,contact@marocmetal11.ma,Actif,7,35
1571,669165072000012,Koutoubia Câblage 1 SA,SARL,Industrie,TPE,4046993.93,8,2008-08-11,Tanger,"Zone Industrielle, N° 126, Route de Langlois, Tanger, Maroc",0524421803,contact@koutoubiacablage12.ma,Actif,7,34
1572,456837467000043,Société Saiss de Entreprise 3 SARL AU,SA,Transport,PME,89423391.01,85,2017-01-06,Tanger,"Zone Industrielle, N° 98, Route de Henry, Tanger, Maroc",0524689952,contact@societesaissdeentreprise3.ma,Actif,7,35
1573,369156658000027,Maghreb Nettoyage SA,SARL,Services,PME,42470587.57,145,2014-01-15,Tanger,"Zone Industrielle, N° 229, Route de Gaudin-la-Forêt, Tanger, Maroc",0524536857,contact@maghrebnettoyage2.ma,Actif,7,34
1574,530448855000070,Maroc Aménagement SA,SARL,BTP,TPE,3298242.99,7,2015-04-24,Tanger,"Zone Industrielle, N° 481, Route de François, Tanger, Maroc",0524675133,contact@marocamenagement.ma,Actif,7,35
1575,382658500000076,Société Riad de Négoce SNC,SARL,Commerce,TPE,777979.46,3,2018-11-23,Tanger,"Zone Industrielle, N° 418, Route de Sainte Stéphane, Tanger, Maroc",0524131677,contact@societeriaddenegoce2.ma,Actif,7,34
1576,946330579000013,Somaco Câblage SA,SARL,Industrie,Grande Entreprise,309326219.54,1811,2016-04-09,Tanger,"Zone Industrielle, N° 187, Route de Petitjeanboeuf, Tanger, Maroc",0524106319,contact@somacocablage.ma,Actif,7,35
1577,376351483000011,Union Oléicole 1 SNC,SA,Agriculture,PME,94641073.27,164,2015-10-28,Tanger,"Zone Industrielle, N° 229, Route de Torres-les-Bains, Tanger, Maroc",0524571200,contact@unionoleicole1.ma,Actif,7,34
1578,373472436000030,Société Med de Nettoyage 1 SARL,SARL,Services,TPE,3440876.17,6,2019-08-23,Tanger,"Zone Industrielle, N° 186, Route de Camus, Tanger, Maroc",0524455468,contact@societemeddenettoyage1.ma,Actif,7,35
1579,882374165000036,Soma Négoce 2 SARL AU,SARL,Commerce,TPE,477174.76,1,2017-12-27,Tanger,"Zone Industrielle, N° 243, Route de Hamel, Tanger, Maroc",0524236564,contact@somanegoce2.ma,Actif,7,34
1580,751489939000025,Maroc Tech SA,SA,Technologies,TPE,3560216.14,3,2019-06-21,Tanger,"Zone Industrielle, N° 228, Route de Gaillard, Tanger, Maroc",0524613902,contact@maroctech.ma,Actif,7,35
1581,719682691000080,Union Market 1 SARL AU,SARL,Commerce,Grande Entreprise,142643181.75,873,2014-05-27,Tanger,"Zone Industrielle, N° 216, Route de Moreau-sur-Mer, Tanger, Maroc",0524679324,contact@unionmarket11.ma,Actif,7,34
1582,690121043000011,Union Entreprise 2 SARL,SARL,Transport,TPE,1936504.8,2,2010-12-14,Tanger,"Zone Industrielle, N° 416, Route de Petitjean, Tanger, Maroc",0524696261,contact@unionentreprise21.ma,Actif,7,35
1583,915478157000012,Med Distribution SNC,SARL,Commerce,TPE,4898561.78,5,2005-02-15,Tanger,"Zone Industrielle, N° 462, Route de Lecomte, Tanger, Maroc",0524587119,contact@meddistribution2.ma,Actif,7,34
1584,324066914000033,Bouregreg Services SA,SNC,Services,Grande Entreprise,422489371.89,529,2005-01-10,Tanger,"Zone Industrielle, N° 111, Route de Saint Gérard, Tanger, Maroc",0524711637,contact@bouregregservices2.ma,Actif,7,35
1585,576313231000065,Société Chaouia de Entreprise 2 SNC,SNC,Tourisme,TPE,2348306.25,5,2019-03-19,Tanger,"Zone Industrielle, N° 410, Route de Mendès, Tanger, Maroc",0524392172,contact@societechaouiadeentreprise21.ma,Actif,7,34
1586,977916714000080,Société Taza de Plastique SARL,SARL,Industrie,Grande Entreprise,466351916.06,221,2010-06-20,Tanger,"Zone Industrielle, N° 323, Route de Sainte Lucie, Tanger, Maroc",0524863916,contact@societetazadeplastique1.ma,Actif,7,35
1587,714815898000025,Société Marocaine de Export Agri SA,SARL,Agriculture,TPE,3524516.01,4,2020-03-18,Tanger,"Zone Industrielle, N° 91, Route de Pires, Tanger, Maroc",0524191233,contact@societemarocainedeexportagri.ma,Actif,7,34
1588,284302925000068,Soma Négoce 1 SNC,SA,Commerce,PME,26109824.02,176,2019-07-21,Tanger,"Zone Industrielle, N° 431, Route de FerrandVille, Tanger, Maroc",0524447212,contact@somanegoce12.ma,Actif,7,35
1589,642954188000079,Société Med de Conseil SA,SARL,Services,PME,57531652.83,87,2016-01-15,Tanger,"Zone Industrielle, N° 10, Route de Rousseau-sur-Peltier, Tanger, Maroc",0524857896,contact@societemeddeconseil1.ma,Actif,7,34
1590,284423041000086,Atlas Ferme SARL AU,SARL,Agriculture,TPE,4098716.19,7,2005-11-23,Tanger,"Zone Industrielle, N° 299, Route de Saint BenoîtBourg, Tanger, Maroc",0524208299,contact@atlasferme1.ma,Actif,7,35
1591,268445882000054,Union Entreprise 1 SARL AU,SARL,Tourisme,TPE,1012236.77,2,2006-10-08,Tanger,"Zone Industrielle, N° 470, Route de Hebertnec, Tanger, Maroc",0524281773,contact@unionentreprise14.ma,Actif,7,34
1592,163758329000024,Inter Distribution 1 SA,SARL,Commerce,Grande Entreprise,198906475.92,909,2016-11-26,Tanger,"Zone Industrielle, N° 186, Route de Sainte Christelle-les-Bains, Tanger, Maroc",0524447482,contact@interdistribution11.ma,Actif,7,35
1593,307920481000041,Global Nettoyage 1 SARL,SARL,Services,PME,74291613.71,96,2014-12-26,Tanger,"Zone Industrielle, N° 329, Route de Lemonnier, Tanger, Maroc",0524318262,contact@globalnettoyage1.ma,Actif,7,34
1594,678065892000092,Société Taza de Logistique 1 SA,SARL,Services,TPE,894785.91,4,2005-06-19,Tanger,"Zone Industrielle, N° 389, Route de Sainte Astrid, Tanger, Maroc",0524882888,contact@societetazadelogistique11.ma,Actif,7,35
1595,756838508000086,Union Agro 1 SARL,SARL,Agriculture,TPE,718995.47,5,2015-10-13,Tanger,"Zone Industrielle, N° 474, Route de Sainte Laurence-les-Bains, Tanger, Maroc",0524428263,contact@unionagro11.ma,Actif,7,34
1596,170401522000011,Chaouia Distribution SNC,SARL,Commerce,PME,95380990.28,40,2014-10-12,Tanger,"Zone Industrielle, N° 91, Route de DuvalBourg, Tanger, Maroc",0524391352,contact@chaouiadistribution1.ma,Actif,7,35
1597,579252372000019,Saiss Béton SA,EURL,BTP,TPE,3016958.04,5,2008-10-05,Tanger,"Zone Industrielle, N° 212, Route de Noël, Tanger, Maroc",0524289594,contact@saissbeton.ma,Actif,7,34
1598,528038396000042,Global Import-Export 1 SNC,SARL,Commerce,PME,14488083.17,105,2009-11-28,Tanger,"Zone Industrielle, N° 332, Route de Sainte Louis-sur-Mer, Tanger, Maroc",0524633406,contact@globalimportexport11.ma,Actif,7,35
1599,388385251000050,Société Marocaine de Travaux 1 SNC,SARL,BTP,TPE,4496765.6,3,2010-11-24,Tanger,"Zone Industrielle, N° 472, Route de Barbe, Tanger, Maroc",0524658939,contact@societemarocainedetravaux11.ma,Actif,7,34
1600,390882869000036,Inter Wholesale SARL,SARL,Commerce,PME,30695801.01,58,2015-06-01,Tanger,"Zone Industrielle, N° 58, Route de Pelletier, Tanger, Maroc",0524433232,contact@interwholesale3.ma,Actif,7,35
1601,380169662000069,Somaco Béton SARL AU,SNC,BTP,PME,18259531.37,158,2020-10-15,Tanger,"Zone Industrielle, N° 81, Route de Collet-les-Bains, Tanger, Maroc",0524768688,contact@somacobeton.ma,Actif,7,34
1602,852061631000079,Somibat Agrumes SA,SARL,Agriculture,PME,17050731.3,187,2013-11-26,Tanger,"Zone Industrielle, N° 174, Route de Sainte Marc, Tanger, Maroc",0524808214,contact@somibatagrumes.ma,Actif,7,35
1603,990684745000083,Bouregreg Data SARL,SARL,Technologies,PME,61116572.37,198,2006-07-16,Tanger,"Zone Industrielle, N° 205, Route de Rémy-sur-Mer, Tanger, Maroc",0524764846,contact@bouregregdata.ma,Actif,7,34
1604,682936267000095,Maroc Laiterie 1 SNC,SNC,Agriculture,TPE,1123951.04,4,2006-03-11,Tanger,"Zone Industrielle, N° 376, Route de Saint Marguerite, Tanger, Maroc",0524589968,contact@maroclaiterie11.ma,Actif,7,35
1605,284464806000051,Société Riad de Entreprise 4 SARL AU,SA,Tourisme,TPE,2223125.89,1,2021-04-27,Tanger,"Zone Industrielle, N° 287, Route de Saint Victoiredan, Tanger, Maroc",0524874706,contact@societeriaddeentreprise4.ma,Actif,7,34
1606,489137566000049,Compagnie du Import-Export 1 SA,SARL,Commerce,PME,72507138.93,132,2009-11-19,Tanger,"Zone Industrielle, N° 96, Route de Robin, Tanger, Maroc",0524916755,contact@compagnieduimportexport11.ma,Actif,7,35
1607,910655739000023,Union Entreprise 2 SARL AU,SARL,Tourisme,Grande Entreprise,444905414.52,2811,2010-03-06,Tanger,"Zone Industrielle, N° 14, Route de SanchezBourg, Tanger, Maroc",0524467382,contact@unionentreprise22.ma,Actif,7,34
1608,282028295000030,Maghreb Market 2 SARL AU,SARL,Commerce,TPE,1828076.89,7,2013-03-21,Tanger,"Zone Industrielle, N° 56, Route de Weiss, Tanger, Maroc",0524113329,contact@maghrebmarket2.ma,Actif,7,35
1609,576079975000015,Société Atlas de Industrie SA,SARL,Industrie,TPE,1440282.14,5,2018-07-06,Tanger,"Zone Industrielle, N° 365, Route de Pineau, Tanger, Maroc",0524971865,contact@societeatlasdeindustrie1.ma,Actif,7,34
1610,794728043000015,Union Entreprise 3 SARL AU,SARL,Tourisme,TPE,2052659.4,5,2010-02-16,Tanger,"Zone Industrielle, N° 155, Route de Aubry, Tanger, Maroc",0524976561,contact@unionentreprise31.ma,Actif,7,35
1611,272144551000048,Société Chaouia de Trading 1 SARL,SARL,Commerce,TPE,1234836.67,2,2011-09-20,Tanger,"Zone Industrielle, N° 78, Route de GirardBourg, Tanger, Maroc",0524286265,contact@societechaouiadetrading11.ma,Actif,7,34
1612,140020363000051,Société Atlas de Négoce SARL,EURL,Commerce,PME,13896383.97,161,2021-03-15,Tanger,"Zone Industrielle, N° 347, Route de Fournier, Tanger, Maroc",0524609454,contact@societeatlasdenegoce.ma,Actif,7,35
1613,480092351000011,Taza Entreprise SARL,SARL,Transport,TPE,2061143.06,7,2011-12-17,Tanger,"Zone Industrielle, N° 490, Route de Alves, Tanger, Maroc",0524847873,contact@tazaentreprise2.ma,Actif,7,34
1614,312845035000062,Maroc Négoce SARL AU,SA,Commerce,TPE,1695265.67,8,2009-04-22,Tanger,"Zone Industrielle, N° 115, Route de Launay, Tanger, Maroc",0524216731,contact@marocnegoce.ma,Actif,7,35
1615,977383817000046,Sous Logistique SARL,SNC,Services,TPE,3250279.2,5,2008-07-12,Tanger,"Zone Industrielle, N° 470, Route de Saint ClaudeVille, Tanger, Maroc",0524389429,contact@souslogistique1.ma,Actif,7,34
1616,948298033000042,Société Taza de Market SNC,SARL,Commerce,TPE,3769442.42,8,2018-01-14,Tanger,"Zone Industrielle, N° 116, Route de Saint Margaud, Tanger, Maroc",0524826187,contact@societetazademarket2.ma,Actif,7,35
1617,192924475000073,Société Marocaine de Laiterie SNC,SNC,Agriculture,PME,22105771.15,21,2008-09-18,Tanger,"Zone Industrielle, N° 20, Route de Boulanger, Tanger, Maroc",0524562820,contact@societemarocainedelaiterie.ma,Actif,7,34
1618,183504266000073,Soma Conseil SA,SARL,Services,PME,58640033.62,54,2019-05-09,Tanger,"Zone Industrielle, N° 146, Route de Navarro, Tanger, Maroc",0524908971,contact@somaconseil.ma,Actif,7,35
1619,675596715000057,Société Taza de Agrumes SA,SARL,Agriculture,TPE,1416474.36,7,2005-03-12,Tanger,"Zone Industrielle, N° 405, Route de Royer-sur-Peron, Tanger, Maroc",0524407675,contact@societetazadeagrumes.ma,Actif,7,34
1620,167881179000093,Zilis Security SARL,SARL,Services,PME,40957531.0,45,2021-07-24,Tanger,"Zone Industrielle, N° 146, Route de Sainte Sylvieboeuf, Tanger, Maroc",0524840397,contact@zilissecurity1.ma,Actif,7,35
1621,399066226000040,Société Saiss de Négoce SARL AU,SA,Commerce,TPE,4790664.05,6,2013-03-03,Tanger,"Zone Industrielle, N° 381, Route de Noël, Tanger, Maroc",0524509799,contact@societesaissdenegoce.ma,Actif,7,34
1622,427195656000072,Société Bouregreg de Entreprise 2 SARL,SARL,Transport,TPE,2990835.24,1,2007-05-22,Tanger,"Zone Industrielle, N° 35, Route de Alexandredan, Tanger, Maroc",0524548099,contact@societebouregregdeentreprise21.ma,Actif,7,35
1623,502842683000020,Riad Market 1 SA,SARL,Commerce,PME,65333645.93,198,2011-08-02,Tanger,"Zone Industrielle, N° 382, Route de Collin, Tanger, Maroc",0524515424,contact@riadmarket11.ma,Actif,7,34
1624,968802296000018,Med Entreprise 3 SARL AU,SA,Tourisme,TPE,2311724.1,6,2017-04-13,Tanger,"Zone Industrielle, N° 483, Route de De Oliveira-les-Bains, Tanger, Maroc",0524680337,contact@medentreprise31.ma,Actif,7,35
1625,934373594000076,Soma Métal SARL,SARL,Industrie,TPE,1554979.7,2,2010-10-27,Tanger,"Zone Industrielle, N° 15, Route de Saint MartheVille, Tanger, Maroc",0524215339,contact@somametal.ma,Actif,7,34
1626,857941358000041,Euro Travaux SNC,SARL,BTP,TPE,300947.53,8,2018-01-11,Tanger,"Zone Industrielle, N° 126, Route de Duval, Tanger, Maroc",0524138278,contact@eurotravaux.ma,Actif,7,35
1627,852524485000025,Med Wholesale SARL,SARL,Commerce,TPE,4582749.52,9,2011-01-27,Tanger,"Zone Industrielle, N° 251, Route de Maurydan, Tanger, Maroc",0524524203,contact@medwholesale1.ma,Actif,7,34
1628,644458723000065,Société Koutoubia de Conseil SNC,SA,Services,TPE,764632.66,3,2005-09-15,Tanger,"Zone Industrielle, N° 341, Route de Potier-sur-Navarro, Tanger, Maroc",0524632765,contact@societekoutoubiadeconseil.ma,Actif,7,35
1629,847727591000075,Med Travaux SARL,SARL,BTP,TPE,2561668.67,6,2011-05-22,Tanger,"Zone Industrielle, N° 96, Route de Bourdon, Tanger, Maroc",0524952708,contact@medtravaux.ma,Actif,7,34
1630,248230434000027,Inter Export Agri SNC,SARL,Agriculture,PME,87503506.62,138,2005-11-21,Tanger,"Zone Industrielle, N° 302, Route de Merleboeuf, Tanger, Maroc",0524417386,contact@interexportagri1.ma,Actif,7,35
1631,537157837000060,Société Bouregreg de Services SNC,SARL,Services,PME,70974584.8,25,2017-11-24,Tanger,"Zone Industrielle, N° 25, Route de Leroy-sur-Pottier, Tanger, Maroc",0524564290,contact@societebouregregdeservices.ma,Actif,7,34
1632,822525060000082,Société Koutoubia de Services 1 SA,SARL,Services,TPE,4210785.9,2,2010-09-27,Tanger,"Zone Industrielle, N° 51, Route de Guillet, Tanger, Maroc",0524745618,contact@societekoutoubiadeservices1.ma,Actif,7,35
1633,891925106000010,Zilis Import-Export SA,EURL,Commerce,PME,93396429.27,135,2011-04-15,Tanger,"Zone Industrielle, N° 244, Route de Marienec, Tanger, Maroc",0524194830,contact@zilisimportexport1.ma,Actif,7,34
1634,837621161000095,Bahia Construction SA,SARL,BTP,TPE,4129556.81,5,2011-12-23,Tanger,"Zone Industrielle, N° 284, Route de LambertBourg, Tanger, Maroc",0524720084,contact@bahiaconstruction.ma,Actif,7,35
1635,755514857000063,Société Koutoubia de Data SARL AU,SA,Technologies,TPE,4432955.26,4,2008-05-12,Tanger,"Zone Industrielle, N° 299, Route de Bègue, Tanger, Maroc",0524912738,contact@societekoutoubiadedata.ma,Actif,7,34
1636,391579290000039,Société Med de Trading 1 SARL AU,SARL,Commerce,TPE,4970031.13,3,2013-10-17,Tanger,"Zone Industrielle, N° 500, Route de Richard, Tanger, Maroc",0524270295,contact@societemeddetrading11.ma,Actif,7,35
1637,544835436000070,Soma Aménagement SA,SA,BTP,PME,53699820.16,81,2007-08-24,Tanger,"Zone Industrielle, N° 67, Route de Gosselin-sur-Mer, Tanger, Maroc",0524664948,contact@somaamenagement.ma,Actif,7,34
1638,155625244000023,Société Chaouia de Aménagement 1 SARL AU,SARL,BTP,TPE,4644372.81,7,2021-10-28,Tanger,"Zone Industrielle, N° 398, Route de Paul, Tanger, Maroc",0524892309,contact@societechaouiadeamenagement1.ma,Actif,7,35
1639,743254102000029,Atlas Entreprise SARL,SNC,Tourisme,TPE,4269478.98,3,2006-02-16,Tanger,"Zone Industrielle, N° 489, Route de LagardeBourg, Tanger, Maroc",0524157041,contact@atlasentreprise3.ma,Actif,7,34
1640,667678860000031,Compagnie du Entreprise 3 SA,SARL,Tourisme,TPE,1561884.66,8,2007-08-06,Tanger,"Zone Industrielle, N° 86, Route de Peltier-sur-Mer, Tanger, Maroc",0524521644,contact@compagnieduentreprise3.ma,Actif,7,35
1641,258167718000076,Riad Construction SARL AU,SA,BTP,PME,44388813.77,54,2005-11-28,Tanger,"Zone Industrielle, N° 244, Route de Perrotnec, Tanger, Maroc",0524120175,contact@riadconstruction1.ma,Actif,7,34
1642,554173839000085,Société Koutoubia de Digital SA,SARL,Technologies,TPE,2939322.76,6,2007-02-14,Tanger,"Zone Industrielle, N° 11, Route de Pascal, Tanger, Maroc",0524666060,contact@societekoutoubiadedigital.ma,Actif,7,35
1643,357813723000089,Taza Entreprise 1 SA,SARL,Transport,PME,73327073.02,108,2006-09-05,Tanger,"Zone Industrielle, N° 18, Route de Vincent-sur-Dubois, Tanger, Maroc",0524981508,contact@tazaentreprise11.ma,Actif,7,34
1644,297440102000092,Euro Entreprise SNC,SARL,Éducation,TPE,378411.08,3,2015-10-13,Tanger,"Zone Industrielle, N° 343, Route de Bodin, Tanger, Maroc",0524760827,contact@euroentreprise3.ma,Actif,7,35
1645,501509647000037,Somaco Entreprise SARL,SA,Tourisme,TPE,4991767.13,8,2009-05-06,Tanger,"Zone Industrielle, N° 458, Route de Costa-les-Bains, Tanger, Maroc",0524789574,contact@somacoentreprise3.ma,Actif,7,34
1646,534939579000017,Société Marocaine de Soft SA,SARL,Technologies,TPE,190980.05,2,2010-09-09,Tanger,"Zone Industrielle, N° 241, Route de Sainte Tristan-sur-Mer, Tanger, Maroc",0524697558,contact@societemarocainedesoft.ma,Actif,7,35
1647,849902580000064,Global Import-Export 1 SARL AU,SARL,Commerce,TPE,1945940.38,8,2014-01-12,Tanger,"Zone Industrielle, N° 123, Route de Lopes, Tanger, Maroc",0524472097,contact@globalimportexport12.ma,Actif,7,34
1648,647630660000079,Koutoubia Agro 1 SARL AU,EURL,Agriculture,TPE,3794106.24,9,2017-12-09,Tanger,"Zone Industrielle, N° 459, Route de Saint Emmanuelle, Tanger, Maroc",0524981223,contact@koutoubiaagro1.ma,Actif,7,35
1649,347842250000064,Société Saiss de Entreprise SA,SNC,Éducation,TPE,1826163.04,8,2017-07-05,Tanger,"Zone Industrielle, N° 75, Route de Antoine-sur-Mer, Tanger, Maroc",0524307183,contact@societesaissdeentreprise4.ma,Actif,7,34
1650,815731734000032,Bahia Bâtiment SNC,SARL,BTP,TPE,2075837.56,8,2014-10-27,Tanger,"Zone Industrielle, N° 476, Route de Sainte Capucinedan, Tanger, Maroc",0524608141,contact@bahiabatiment.ma,Actif,7,35
1651,178030378000068,Soma Négoce 2 SNC,SARL,Commerce,TPE,347438.82,5,2009-01-13,Tanger,"Zone Industrielle, N° 213, Route de Sainte Carolineboeuf, Tanger, Maroc",0524537206,contact@somanegoce21.ma,Actif,7,34
1652,888143695000080,Bahia Market SARL AU,SNC,Commerce,Grande Entreprise,327678381.16,1871,2009-10-24,Tanger,"Zone Industrielle, N° 415, Route de Sainte NoémiVille, Tanger, Maroc",0524732503,contact@bahiamarket.ma,Actif,7,35
1653,938580505000065,Société Riad de Oléicole 1 SNC,SA,Agriculture,TPE,1671019.7,9,2019-10-06,Tanger,"Zone Industrielle, N° 479, Route de Sainte AntoinetteVille, Tanger, Maroc",0524490247,contact@societeriaddeoleicole1.ma,Actif,7,34
1654,666807042000034,Société Bouregreg de Plastique 2 SARL,SNC,Industrie,TPE,694948.42,5,2012-02-11,Tanger,"Zone Industrielle, N° 318, Route de DiasVille, Tanger, Maroc",0524309864,contact@societebouregregdeplastique2.ma,Actif,7,35
1655,849896081000069,Somaco Entreprise 2 SNC,SNC,Éducation,Grande Entreprise,339796230.45,833,2014-05-02,Tanger,"Zone Industrielle, N° 347, Route de Sainte Danielle-sur-Mer, Tanger, Maroc",0524784061,contact@somacoentreprise22.ma,Actif,7,34
1656,333782758000048,Zilis Export Agri SARL,SA,Agriculture,Grande Entreprise,158717640.76,2726,2006-05-24,Tanger,"Zone Industrielle, N° 46, Route de Leblancboeuf, Tanger, Maroc",0524691420,contact@zilisexportagri1.ma,Actif,7,35
1657,512042451000048,Somaco Nettoyage SNC,SARL,Services,TPE,1100213.7,8,2018-11-11,Tanger,"Zone Industrielle, N° 353, Route de Saint Camille, Tanger, Maroc",0524973278,contact@somaconettoyage2.ma,Actif,7,34
1658,992978282000039,Bahia Holding SARL,SARL,Services,TPE,3950931.11,3,2006-09-06,Tanger,"Zone Industrielle, N° 182, Route de Rémydan, Tanger, Maroc",0524344876,contact@bahiaholding3.ma,Actif,7,35
1659,685402998000014,Société Sous de Nettoyage 1 SARL,SNC,Services,TPE,4669191.48,7,2017-03-19,Tanger,"Zone Industrielle, N° 407, Route de Auger, Tanger, Maroc",0524967469,contact@societesousdenettoyage11.ma,Actif,7,34
1660,207915391000077,Société Marocaine de Câblage 1 SARL,SARL,Industrie,PME,86444118.02,112,2005-08-20,Tanger,"Zone Industrielle, N° 219, Route de NoëlBourg, Tanger, Maroc",0524528334,contact@societemarocainedecablage1.ma,Actif,7,35
1661,275413762000050,Euro Trading 1 SARL AU,SA,Commerce,TPE,1732707.09,8,2014-08-09,Tanger,"Zone Industrielle, N° 373, Route de Bernard, Tanger, Maroc",0524226370,contact@eurotrading12.ma,Actif,7,34
1662,178677986000073,Maroc Industrie SARL AU,SARL,Industrie,TPE,455458.77,4,2020-08-07,Tanger,"Zone Industrielle, N° 96, Route de Monnier, Tanger, Maroc",0524773567,contact@marocindustrie1.ma,Actif,7,35
1663,307636150000036,Soma Holding SA,SARL,Services,Grande Entreprise,239844742.6,1124,2007-10-07,Tanger,"Zone Industrielle, N° 257, Route de Lévy, Tanger, Maroc",0524640683,contact@somaholding1.ma,Actif,7,34
1664,576667771000078,Med Laiterie SARL AU,SARL,Agriculture,TPE,1030398.79,3,2005-05-16,Tanger,"Zone Industrielle, N° 23, Route de BessonBourg, Tanger, Maroc",0524552200,contact@medlaiterie.ma,Actif,7,35
1665,838800041000081,Société Marocaine de Security SARL,SARL,Services,TPE,730486.9,4,2007-08-21,Tanger,"Zone Industrielle, N° 480, Route de Saint Clémence, Tanger, Maroc",0524135773,contact@societemarocainedesecurity3.ma,Actif,7,34
1666,374655886000014,Société Maghreb de Textile 1 SA,SARL,Industrie,PME,97623882.77,32,2007-05-12,Tanger,"Zone Industrielle, N° 108, Route de Wagner, Tanger, Maroc",0524502156,contact@societemaghrebdetextile1.ma,Actif,7,35
1667,391250870000089,Riad Câblage 1 SARL AU,SARL,Industrie,PME,11970583.07,100,2008-06-27,Tanger,"Zone Industrielle, N° 143, Route de Gautier-la-Forêt, Tanger, Maroc",0524573842,contact@riadcablage11.ma,Actif,7,34
1668,989997332000011,Société Med de Web SARL,SARL,Technologies,TPE,1892152.52,2,2006-05-01,Tanger,"Zone Industrielle, N° 135, Route de Pierre-sur-Roche, Tanger, Maroc",0524716386,contact@societemeddeweb.ma,Actif,7,35
1669,125913302000097,Afric Market SARL AU,SNC,Commerce,PME,35298655.7,89,2009-03-03,Tanger,"Zone Industrielle, N° 286, Route de Sainte Martindan, Tanger, Maroc",0524943340,contact@africmarket3.ma,Actif,7,34
