id_souscription,id_entreprise,id_solution,date_souscription,statut,niveau_utilisation
1627,905,4,2022-05-21,ACTIF,ELEVE
1628,906,3,2022-08-22,ACTIF,ELEVE
1629,906,5,2022-12-23,ACTIF,MOYEN
1630,908,3,2022-11-08,ACTIF,ELEVE
1631,909,4,2022-09-25,RESILIE,ELEVE
1632,909,5,2022-11-24,ACTIF,ELEVE
1633,910,1,2022-12-26,ACTIF,FAIBLE
1634,910,3,2022-05-06,ACTIF,FAIBLE
1635,910,5,2022-12-03,ACTIF,FAIBLE
1636,911,1,2022-04-03,ACTIF,FAIBLE
1637,911,2,2022-08-06,ACTIF,ELEVE
1638,911,4,2022-01-18,ACTIF,ELEVE
1639,911,5,2022-09-21,ACTIF,FAIBLE
1640,912,1,2022-11-16,ACTIF,MOYEN
1641,912,2,2022-03-14,ACTIF,FAIBLE
1642,913,1,2022-09-06,ACTIF,MOYEN
1643,913,2,2022-11-06,ACTIF,ELEVE
1644,913,3,2022-01-18,ACTIF,ELEVE
1645,915,1,2022-04-15,ACTIF,MOYEN
1646,915,4,2022-10-04,ACTIF,MOYEN
1647,916,1,2022-09-25,ACTIF,MOYEN
1648,916,2,2022-09-11,ACTIF,ELEVE
1649,916,5,2022-09-20,ACTIF,FAIBLE
1650,917,1,2022-02-01,ACTIF,MOYEN
1651,918,4,2022-11-02,ACTIF,ELEVE
1652,919,1,2022-07-29,ACTIF,ELEVE
1653,919,2,2022-11-19,ACTIF,ELEVE
1654,919,4,2022-05-15,ACTIF,FAIBLE
1655,920,1,2022-09-03,ACTIF,MOYEN
1656,920,2,2022-02-06,ACTIF,FAIBLE
1657,920,3,2022-08-27,ACTIF,MOYEN
1658,920,5,2022-05-06,ACTIF,FAIBLE
1659,921,2,2022-02-27,ACTIF,MOYEN
1660,921,3,2022-08-25,ACTIF,MOYEN
1661,921,5,2022-03-26,ACTIF,ELEVE
1662,922,1,2022-07-05,ACTIF,FAIBLE
1663,922,5,2022-01-24,ACTIF,FAIBLE
1664,923,2,2022-09-20,ACTIF,ELEVE
1665,923,4,2022-01-27,ACTIF,MOYEN
1666,923,5,2022-04-27,ACTIF,FAIBLE
1667,924,1,2022-02-23,ACTIF,FAIBLE
1668,924,2,2022-06-30,ACTIF,MOYEN
1669,924,4,2022-10-23,ACTIF,MOYEN
1670,925,1,2022-09-27,ACTIF,ELEVE
1671,925,2,2022-09-24,ACTIF,FAIBLE
1672,926,2,2022-12-19,ACTIF,MOYEN
1673,926,5,2022-01-19,ACTIF,FAIBLE
1674,927,1,2022-04-11,ACTIF,MOYEN
1675,928,2,2022-10-23,ACTIF,FAIBLE
1676,928,4,2022-04-06,ACTIF,FAIBLE
1677,928,5,2022-08-22,ACTIF,FAIBLE
1678,929,2,2022-11-28,ACTIF,ELEVE
1679,929,3,2022-06-20,ACTIF,FAIBLE
1680,929,4,2022-12-27,ACTIF,MOYEN
1681,930,2,2022-02-24,ACTIF,ELEVE
1682,930,3,2022-08-05,ACTIF,MOYEN
1683,932,1,2022-05-26,ACTIF,FAIBLE
1684,932,3,2022-12-06,ACTIF,MOYEN
1685,932,4,2022-05-22,RESILIE,ELEVE
1686,933,3,2022-06-05,ACTIF,MOYEN
1687,934,2,2022-02-21,ACTIF,ELEVE
1688,934,3,2022-11-01,ACTIF,MOYEN
1689,934,4,2022-02-04,ACTIF,ELEVE
1690,934,5,2022-08-20,ACTIF,MOYEN
1691,935,5,2022-04-04,ACTIF,ELEVE
1692,936,1,2022-07-14,ACTIF,FAIBLE
1693,936,3,2022-09-08,ACTIF,ELEVE
1694,937,1,2022-07-15,ACTIF,ELEVE
1695,938,2,2022-09-30,ACTIF,MOYEN
1696,938,4,2022-11-23,ACTIF,FAIBLE
1697,939,4,2022-05-26,ACTIF,FAIBLE
1698,940,2,2022-08-20,ACTIF,FAIBLE
1699,940,4,2022-07-31,ACTIF,MOYEN
1700,940,5,2022-12-28,ACTIF,MOYEN
1701,941,2,2022-08-05,ACTIF,ELEVE
1702,942,5,2022-05-23,RESILIE,MOYEN
1703,944,2,2022-03-10,ACTIF,MOYEN
1704,944,5,2022-03-25,ACTIF,FAIBLE
1705,945,2,2022-07-10,RESILIE,FAIBLE
1706,946,2,2022-05-07,ACTIF,FAIBLE
1707,946,3,2022-06-06,ACTIF,MOYEN
1708,946,5,2022-12-16,ACTIF,MOYEN
1709,947,3,2022-03-10,ACTIF,MOYEN
1710,947,5,2022-11-02,ACTIF,MOYEN
1711,948,1,2022-02-26,ACTIF,ELEVE
1712,948,3,2022-12-02,ACTIF,MOYEN
1713,949,1,2022-12-01,ACTIF,FAIBLE
1714,951,2,2022-08-29,ACTIF,ELEVE
1715,952,2,2022-12-12,ACTIF,ELEVE
1716,952,5,2022-06-26,ACTIF,FAIBLE
1717,953,4,2022-06-07,ACTIF,MOYEN
1718,953,5,2022-05-16,ACTIF,FAIBLE
1719,954,3,2022-07-01,ACTIF,ELEVE
1720,954,4,2022-09-30,ACTIF,FAIBLE
1721,954,5,2022-06-18,ACTIF,FAIBLE
1722,955,5,2022-02-09,ACTIF,ELEVE
1723,956,1,2022-08-16,ACTIF,FAIBLE
1724,956,4,2022-01-29,ACTIF,MOYEN
1725,958,1,2022-02-17,ACTIF,ELEVE
1726,958,4,2022-07-08,ACTIF,FAIBLE
1727,959,1,2022-02-27,ACTIF,MOYEN
1728,959,2,2022-04-10,ACTIF,MOYEN
1729,959,4,2022-08-16,ACTIF,FAIBLE
1730,959,5,2022-02-11,ACTIF,FAIBLE
1731,961,4,2022-04-14,ACTIF,FAIBLE
1732,962,1,2022-11-27,ACTIF,ELEVE
1733,962,2,2022-09-09,ACTIF,ELEVE
1734,963,4,2022-02-16,ACTIF,ELEVE
1735,963,5,2022-06-03,ACTIF,FAIBLE
1736,964,1,2022-09-16,ACTIF,FAIBLE
1737,964,2,2022-10-16,ACTIF,MOYEN
1738,964,5,2022-06-29,ACTIF,ELEVE
1739,965,2,2022-06-30,ACTIF,ELEVE
1740,966,3,2022-05-13,ACTIF,FAIBLE
1741,967,5,2022-08-26,ACTIF,FAIBLE
1742,968,2,2022-07-23,ACTIF,ELEVE
1743,968,5,2022-01-18,ACTIF,MOYEN
1744,969,1,2022-02-13,ACTIF,FAIBLE
1745,970,5,2022-01-23,ACTIF,ELEVE
1746,972,1,2022-02-26,ACTIF,FAIBLE
1747,972,2,2022-06-13,ACTIF,FAIBLE
1748,973,1,2022-03-10,ACTIF,ELEVE
1749,973,5,2022-09-29,RESILIE,MOYEN
1750,974,2,2022-08-11,ACTIF,MOYEN
1751,974,3,2022-06-06,ACTIF,ELEVE
1752,975,2,2022-09-01,ACTIF,ELEVE
1753,976,1,2022-05-10,ACTIF,MOYEN
1754,976,2,2022-07-15,ACTIF,ELEVE
1755,976,3,2022-02-23,ACTIF,FAIBLE
1756,977,2,2022-09-07,ACTIF,ELEVE
1757,977,3,2022-12-19,ACTIF,MOYEN
1758,978,4,2022-06-05,ACTIF,ELEVE
1759,980,5,2022-05-10,ACTIF,ELEVE
1760,981,1,2022-08-28,ACTIF,FAIBLE
1761,981,2,2022-03-02,ACTIF,MOYEN
1762,981,3,2022-03-22,ACTIF,MOYEN
1763,981,5,2022-06-28,ACTIF,FAIBLE
1764,982,2,2022-04-29,ACTIF,ELEVE
1765,982,5,2022-04-08,ACTIF,ELEVE
1766,983,1,2022-03-23,ACTIF,ELEVE
1767,983,2,2022-06-03,ACTIF,FAIBLE
1768,983,3,2022-08-07,ACTIF,FAIBLE
1769,983,5,2022-10-12,ACTIF,ELEVE
1770,984,2,2022-10-09,ACTIF,FAIBLE
1771,985,1,2022-05-07,ACTIF,ELEVE
1772,985,2,2022-11-25,ACTIF,FAIBLE
1773,985,5,2022-05-21,RESILIE,FAIBLE
1774,986,3,2022-07-26,ACTIF,MOYEN
1775,986,5,2022-08-18,ACTIF,ELEVE
1776,988,1,2022-09-14,ACTIF,ELEVE
1777,988,4,2022-11-09,ACTIF,FAIBLE
1778,990,1,2022-08-17,ACTIF,MOYEN
1779,990,2,2022-06-24,ACTIF,MOYEN
1780,990,5,2022-10-01,ACTIF,FAIBLE
1781,992,1,2022-02-10,ACTIF,FAIBLE
1782,992,2,2022-06-26,ACTIF,MOYEN
1783,993,1,2022-05-23,ACTIF,FAIBLE
1784,994,1,2022-12-17,ACTIF,ELEVE
1785,994,3,2022-01-27,ACTIF,FAIBLE
1786,994,4,2022-03-27,ACTIF,MOYEN
1787,994,5,2022-03-11,ACTIF,MOYEN
1788,995,1,2022-06-17,ACTIF,MOYEN
1789,995,3,2022-08-19,ACTIF,MOYEN
1790,995,4,2022-05-26,ACTIF,ELEVE
1791,996,4,2022-06-09,ACTIF,FAIBLE
1792,996,5,2022-09-17,ACTIF,FAIBLE
1793,997,2,2022-07-19,ACTIF,ELEVE
1794,997,5,2022-10-22,ACTIF,FAIBLE
1795,998,4,2022-12-24,ACTIF,ELEVE
1796,999,2,2022-02-27,ACTIF,MOYEN
1797,1000,2,2022-08-05,RESILIE,ELEVE
1798,1001,1,2022-11-11,ACTIF,FAIBLE
1799,1001,2,2022-07-24,ACTIF,FAIBLE
1800,1001,3,2022-10-12,ACTIF,MOYEN
1801,1001,5,2022-01-20,ACTIF,FAIBLE
1802,1002,5,2023-01-01,ACTIF,MOYEN
1803,1003,5,2022-03-30,RESILIE,ELEVE
1804,1004,5,2022-06-23,ACTIF,ELEVE
1805,1005,5,2022-08-20,ACTIF,FAIBLE
1806,1006,1,2022-03-07,ACTIF,FAIBLE
1807,1006,2,2022-09-22,ACTIF,ELEVE
1808,1006,5,2022-06-02,ACTIF,MOYEN
1809,1007,4,2022-09-30,ACTIF,ELEVE
1810,1009,1,2022-03-03,ACTIF,MOYEN
1811,1009,2,2022-08-04,ACTIF,ELEVE
1812,1009,3,2022-07-18,ACTIF,ELEVE
1813,1009,5,2022-08-16,ACTIF,ELEVE
1814,1010,2,2022-11-10,RESILIE,MOYEN
1815,1011,2,2022-01-23,ACTIF,MOYEN
1816,1011,4,2022-08-15,ACTIF,FAIBLE
1817,1011,5,2022-05-02,ACTIF,ELEVE
1818,1012,2,2022-05-29,ACTIF,MOYEN
1819,1013,1,2022-03-22,ACTIF,FAIBLE
1820,1016,3,2022-08-21,ACTIF,FAIBLE
1821,1016,4,2022-12-03,ACTIF,FAIBLE
1822,1016,5,2022-11-04,ACTIF,FAIBLE
1823,1017,1,2022-10-31,ACTIF,ELEVE
1824,1017,2,2022-05-16,ACTIF,FAIBLE
1825,1017,3,2022-06-09,ACTIF,MOYEN
1826,1017,5,2022-09-22,ACTIF,MOYEN
1827,1018,1,2022-11-22,ACTIF,FAIBLE
1828,1019,1,2022-10-11,ACTIF,MOYEN
1829,1019,2,2022-08-02,ACTIF,FAIBLE
1830,1019,3,2022-04-24,ACTIF,FAIBLE
1831,1020,2,2022-09-05,ACTIF,MOYEN
1832,1020,4,2022-11-23,ACTIF,ELEVE
1833,1020,5,2022-06-17,ACTIF,FAIBLE
1834,1021,2,2022-04-07,ACTIF,MOYEN
1835,1021,4,2022-10-11,ACTIF,FAIBLE
1836,1021,5,2022-07-30,ACTIF,FAIBLE
1837,1022,1,2022-12-31,ACTIF,ELEVE
1838,1022,2,2022-08-15,ACTIF,FAIBLE
1839,1022,5,2022-05-20,ACTIF,ELEVE
1840,1023,5,2022-12-23,RESILIE,MOYEN
1841,1024,3,2022-12-14,ACTIF,ELEVE
1842,1024,5,2022-04-09,ACTIF,ELEVE
1843,1025,3,2022-05-03,ACTIF,ELEVE
1844,1025,5,2022-12-15,ACTIF,ELEVE
1845,1026,1,2022-04-15,ACTIF,ELEVE
1846,1026,2,2022-08-16,ACTIF,MOYEN
1847,1026,4,2022-04-28,ACTIF,ELEVE
1848,1026,5,2022-04-14,ACTIF,ELEVE
1849,1027,1,2022-01-31,ACTIF,FAIBLE
1850,1027,2,2022-12-06,ACTIF,ELEVE
1851,1027,5,2022-05-24,ACTIF,ELEVE
1852,1028,2,2022-07-03,ACTIF,MOYEN
1853,1028,3,2022-12-05,ACTIF,MOYEN
1854,1029,1,2022-07-24,ACTIF,MOYEN
1855,1029,4,2022-08-07,ACTIF,MOYEN
1856,1030,5,2022-11-18,ACTIF,ELEVE
1857,1031,2,2022-01-18,ACTIF,ELEVE
1858,1031,3,2022-11-12,ACTIF,MOYEN
1859,1032,1,2022-02-28,ACTIF,MOYEN
1860,1032,2,2022-07-12,ACTIF,FAIBLE
1861,1033,2,2022-11-02,ACTIF,ELEVE
1862,1034,1,2022-03-24,ACTIF,ELEVE
1863,1034,4,2022-12-25,ACTIF,ELEVE
1864,1035,1,2022-09-18,ACTIF,MOYEN
1865,1035,2,2022-05-17,ACTIF,ELEVE
1866,1035,5,2022-02-02,ACTIF,ELEVE
1867,1037,2,2022-05-02,ACTIF,ELEVE
1868,1037,5,2022-11-14,ACTIF,FAIBLE
1869,1038,1,2022-03-16,ACTIF,ELEVE
1870,1038,2,2022-12-08,ACTIF,MOYEN
1871,1038,5,2022-05-13,ACTIF,MOYEN
1872,1039,5,2022-03-28,ACTIF,FAIBLE
1873,1041,2,2022-11-07,ACTIF,ELEVE
1874,1041,5,2022-04-09,ACTIF,FAIBLE
1875,1042,2,2022-05-24,ACTIF,ELEVE
1876,1043,2,2022-12-04,ACTIF,ELEVE
1877,1044,1,2022-04-25,ACTIF,ELEVE
1878,1045,2,2022-05-24,ACTIF,ELEVE
1879,1045,5,2022-08-21,ACTIF,ELEVE
1880,1046,4,2022-07-16,RESILIE,ELEVE
1881,1046,5,2022-03-20,ACTIF,FAIBLE
1882,1047,1,2022-03-05,RESILIE,FAIBLE
1883,1047,5,2022-06-04,ACTIF,MOYEN
1884,1048,5,2022-03-03,ACTIF,MOYEN
1885,1049,5,2022-02-21,ACTIF,ELEVE
1886,1051,1,2022-08-29,ACTIF,ELEVE
1887,1051,2,2022-09-27,ACTIF,MOYEN
1888,1052,2,2022-11-21,ACTIF,MOYEN
1889,1052,3,2022-10-14,ACTIF,MOYEN
1890,1052,5,2022-05-08,ACTIF,FAIBLE
1891,1053,2,2022-03-21,ACTIF,ELEVE
1892,1053,5,2022-12-04,ACTIF,FAIBLE
1893,1054,3,2022-07-15,ACTIF,ELEVE
1894,1055,1,2022-11-07,ACTIF,MOYEN
1895,1055,2,2022-11-01,ACTIF,MOYEN
1896,1056,1,2022-03-28,ACTIF,FAIBLE
1897,1056,5,2022-08-24,RESILIE,FAIBLE
1898,1057,2,2022-10-11,ACTIF,ELEVE
1899,1058,3,2022-05-04,ACTIF,ELEVE
1900,1059,2,2022-12-24,ACTIF,ELEVE
1901,1059,3,2022-03-08,ACTIF,ELEVE
1902,1059,4,2022-11-03,ACTIF,ELEVE
1903,1060,2,2022-01-20,ACTIF,FAIBLE
1904,1061,2,2022-06-23,ACTIF,ELEVE
1905,1061,4,2022-03-10,ACTIF,FAIBLE
1906,1062,1,2022-08-28,ACTIF,MOYEN
1907,1062,2,2022-02-21,ACTIF,ELEVE
1908,1063,2,2022-02-02,ACTIF,FAIBLE
1909,1063,3,2022-08-31,ACTIF,MOYEN
1910,1063,4,2022-07-18,ACTIF,ELEVE
1911,1064,1,2022-01-22,ACTIF,FAIBLE
1912,1064,2,2022-09-23,ACTIF,ELEVE
1913,1064,5,2022-11-17,ACTIF,MOYEN
1914,1065,1,2022-06-30,ACTIF,MOYEN
1915,1065,2,2022-04-22,ACTIF,MOYEN
1916,1065,5,2022-07-21,ACTIF,FAIBLE
1917,1066,1,2022-05-13,ACTIF,MOYEN
1918,1066,2,2022-08-31,ACTIF,ELEVE
1919,1067,2,2022-06-30,ACTIF,FAIBLE
1920,1068,1,2022-03-14,ACTIF,ELEVE
1921,1068,2,2022-03-09,ACTIF,FAIBLE
1922,1069,2,2022-06-28,ACTIF,MOYEN
1923,1069,5,2022-07-23,ACTIF,FAIBLE
1924,1071,2,2022-02-19,ACTIF,ELEVE
1925,1071,5,2022-09-21,ACTIF,MOYEN
1926,1072,2,2022-12-02,ACTIF,MOYEN
1927,1073,4,2022-12-01,ACTIF,MOYEN
1928,1074,2,2022-06-27,ACTIF,MOYEN
1929,1075,3,2022-12-09,ACTIF,FAIBLE
1930,1077,2,2022-04-08,ACTIF,ELEVE
1931,1078,5,2022-05-06,ACTIF,ELEVE
1932,1079,1,2022-10-27,ACTIF,MOYEN
1933,1079,2,2022-10-29,ACTIF,MOYEN
1934,1079,5,2022-04-22,ACTIF,FAIBLE
1935,1080,1,2022-11-04,ACTIF,MOYEN
1936,1081,1,2022-01-16,ACTIF,MOYEN
1937,1081,2,2022-11-08,ACTIF,MOYEN
1938,1081,3,2022-09-29,ACTIF,MOYEN
1939,1081,5,2022-10-19,ACTIF,ELEVE
1940,1082,4,2022-05-29,ACTIF,FAIBLE
1941,1082,5,2022-08-09,ACTIF,FAIBLE
1942,1083,2,2022-04-03,ACTIF,MOYEN
1943,1083,4,2022-11-25,ACTIF,FAIBLE
1944,1083,5,2022-10-22,ACTIF,MOYEN
1945,1084,1,2022-09-30,ACTIF,ELEVE
1946,1084,3,2022-04-01,ACTIF,ELEVE
1947,1084,4,2022-08-17,ACTIF,FAIBLE
1948,1084,5,2022-10-17,ACTIF,MOYEN
1949,1085,2,2022-08-28,ACTIF,MOYEN
1950,1086,1,2022-01-26,ACTIF,ELEVE
1951,1086,2,2022-08-28,ACTIF,FAIBLE
1952,1086,5,2022-12-22,ACTIF,FAIBLE
1953,1087,1,2022-04-29,ACTIF,FAIBLE
1954,1087,4,2022-04-06,ACTIF,ELEVE
1955,1088,2,2022-05-02,ACTIF,ELEVE
1956,1088,4,2022-06-10,ACTIF,ELEVE
1957,1089,2,2022-05-18,ACTIF,MOYEN
1958,1090,1,2022-03-05,ACTIF,FAIBLE
1959,1090,4,2022-07-27,ACTIF,MOYEN
1960,1091,1,2022-06-05,ACTIF,MOYEN
1961,1091,2,2022-06-13,ACTIF,FAIBLE
1962,1092,2,2022-11-06,ACTIF,MOYEN
1963,1093,2,2022-07-30,RESILIE,ELEVE
1964,1093,4,2022-12-19,ACTIF,FAIBLE
1965,1093,5,2022-01-19,ACTIF,MOYEN
1966,1094,1,2022-03-10,ACTIF,MOYEN
1967,1094,3,2022-12-06,ACTIF,ELEVE
1968,1094,5,2022-03-25,ACTIF,MOYEN
1969,1095,2,2022-12-02,ACTIF,MOYEN
1970,1096,1,2022-04-01,ACTIF,FAIBLE
1971,1096,2,2022-04-16,ACTIF,ELEVE
1972,1097,1,2022-05-26,ACTIF,FAIBLE
1973,1097,4,2022-09-10,ACTIF,FAIBLE
1974,1097,5,2022-04-12,ACTIF,FAIBLE
1975,1098,1,2022-07-12,ACTIF,ELEVE
1976,1098,2,2022-08-21,ACTIF,MOYEN
1977,1099,4,2022-09-06,ACTIF,ELEVE
1978,1099,5,2022-02-18,ACTIF,FAIBLE
1979,1100,3,2022-11-08,ACTIF,FAIBLE
1980,1100,5,2022-12-25,ACTIF,ELEVE
1981,1101,2,2022-10-03,ACTIF,ELEVE
1982,1101,4,2022-08-29,ACTIF,MOYEN
1983,1101,5,2022-04-06,ACTIF,MOYEN
1984,1102,1,2022-02-08,ACTIF,MOYEN
1985,1102,5,2022-11-19,ACTIF,FAIBLE
1986,1103,2,2022-05-22,ACTIF,ELEVE
1987,1103,5,2022-05-24,ACTIF,ELEVE
1988,1104,1,2022-05-18,ACTIF,ELEVE
1989,1105,5,2022-05-03,ACTIF,ELEVE
1990,1106,1,2022-10-30,ACTIF,MOYEN
1991,1106,2,2022-05-11,ACTIF,FAIBLE
1992,1106,5,2022-08-14,ACTIF,ELEVE
1993,1107,1,2022-12-14,ACTIF,FAIBLE
1994,1107,4,2022-06-04,ACTIF,ELEVE
1995,1108,1,2022-11-11,ACTIF,FAIBLE
1996,1108,2,2022-03-21,ACTIF,FAIBLE
1997,1108,3,2022-02-15,ACTIF,ELEVE
1998,1108,4,2022-05-27,ACTIF,MOYEN
1999,1108,5,2022-03-11,ACTIF,ELEVE
2000,1109,1,2022-05-24,ACTIF,ELEVE
2001,1109,2,2022-05-27,ACTIF,MOYEN
2002,1109,5,2022-10-14,ACTIF,MOYEN
2003,1111,4,2022-07-28,ACTIF,ELEVE
2004,1111,5,2022-09-13,ACTIF,MOYEN
2005,1112,1,2022-03-11,ACTIF,ELEVE
2006,1112,2,2022-11-16,ACTIF,FAIBLE
2007,1112,3,2022-03-24,ACTIF,ELEVE
2008,1112,5,2022-06-21,ACTIF,FAIBLE
2009,1113,2,2022-01-25,ACTIF,FAIBLE
2010,1115,2,2022-03-07,ACTIF,MOYEN
2011,1115,4,2022-06-26,ACTIF,FAIBLE
2012,1116,1,2022-07-08,ACTIF,FAIBLE
2013,1116,3,2022-10-06,ACTIF,FAIBLE
2014,1116,4,2022-05-03,ACTIF,ELEVE
2015,1116,5,2022-11-18,ACTIF,MOYEN
2016,1117,3,2022-12-16,RESILIE,ELEVE
2017,1117,4,2022-11-19,ACTIF,ELEVE
2018,1118,1,2022-01-31,ACTIF,FAIBLE
2019,1118,5,2022-07-03,ACTIF,MOYEN
2020,1119,1,2022-12-16,ACTIF,MOYEN
2021,1119,2,2022-11-13,ACTIF,ELEVE
2022,1119,5,2022-06-23,ACTIF,MOYEN
2023,1120,5,2022-08-01,ACTIF,FAIBLE
2024,1121,1,2022-04-28,ACTIF,ELEVE
2025,1121,2,2022-05-01,ACTIF,MOYEN
2026,1122,4,2022-12-27,RESILIE,MOYEN
2027,1122,5,2022-12-01,ACTIF,ELEVE
2028,1123,1,2022-09-15,ACTIF,ELEVE
2029,1124,2,2022-02-19,ACTIF,ELEVE
2030,1124,5,2022-06-28,ACTIF,ELEVE
2031,1125,1,2022-05-22,ACTIF,MOYEN
2032,1125,2,2022-05-31,ACTIF,ELEVE
2033,1127,3,2022-03-30,ACTIF,ELEVE
2034,1127,4,2022-09-24,ACTIF,ELEVE
2035,1128,3,2022-11-07,ACTIF,ELEVE
2036,1128,5,2022-12-08,ACTIF,ELEVE
2037,1129,2,2022-10-29,ACTIF,MOYEN
2038,1129,3,2022-05-12,ACTIF,FAIBLE
2039,1129,4,2022-09-06,ACTIF,MOYEN
2040,1130,2,2022-09-25,ACTIF,FAIBLE
2041,1130,3,2022-11-30,ACTIF,MOYEN
2042,1131,1,2022-06-21,ACTIF,FAIBLE
2043,1131,5,2022-02-08,ACTIF,FAIBLE
2044,1132,2,2022-08-20,RESILIE,MOYEN
2045,1132,3,2022-11-22,ACTIF,MOYEN
2046,1133,1,2022-10-30,ACTIF,ELEVE
2047,1133,2,2022-06-21,ACTIF,FAIBLE
2048,1133,4,2022-11-13,ACTIF,ELEVE
2049,1136,1,2022-06-06,ACTIF,MOYEN
2050,1136,2,2022-09-09,ACTIF,ELEVE
2051,1136,5,2022-12-23,ACTIF,MOYEN
2052,1138,1,2022-12-13,ACTIF,ELEVE
2053,1138,5,2022-06-30,ACTIF,FAIBLE
2054,1139,1,2022-12-07,ACTIF,FAIBLE
2055,1139,4,2022-04-06,ACTIF,MOYEN
2056,1140,1,2022-03-18,ACTIF,FAIBLE
2057,1140,2,2022-08-07,ACTIF,MOYEN
2058,1140,3,2022-01-16,ACTIF,MOYEN
2059,1140,4,2022-09-02,RESILIE,ELEVE
2060,1141,2,2022-05-05,RESILIE,ELEVE
2061,1141,3,2022-06-16,RESILIE,FAIBLE
2062,1142,2,2022-06-15,ACTIF,FAIBLE
2063,1143,2,2022-04-11,ACTIF,MOYEN
2064,1143,4,2022-02-21,ACTIF,MOYEN
2065,1144,2,2022-06-23,ACTIF,MOYEN
2066,1144,5,2022-06-09,ACTIF,MOYEN
2067,1145,4,2022-04-30,ACTIF,MOYEN
2068,1145,5,2022-03-12,ACTIF,MOYEN
2069,1146,2,2022-04-20,ACTIF,MOYEN
2070,1146,4,2022-12-01,ACTIF,MOYEN
2071,1147,1,2022-12-26,ACTIF,FAIBLE
2072,1148,1,2022-01-18,ACTIF,MOYEN
2073,1149,2,2022-11-01,ACTIF,MOYEN
2074,1149,4,2022-09-29,ACTIF,ELEVE
2075,1149,5,2022-10-24,ACTIF,ELEVE
2076,1150,2,2022-10-08,RESILIE,FAIBLE
2077,1150,4,2022-05-10,ACTIF,MOYEN
2078,1150,5,2022-10-28,ACTIF,ELEVE
2079,1151,1,2022-07-05,ACTIF,MOYEN
2080,1151,2,2022-03-18,ACTIF,FAIBLE
2081,1151,5,2022-09-27,ACTIF,FAIBLE
2082,1153,2,2022-03-04,ACTIF,FAIBLE
2083,1155,1,2022-08-07,ACTIF,ELEVE
2084,1155,2,2022-06-25,ACTIF,MOYEN
2085,1155,4,2022-12-22,ACTIF,MOYEN
2086,1155,5,2022-11-12,ACTIF,MOYEN
2087,1156,5,2022-07-06,ACTIF,FAIBLE
2088,1157,2,2022-04-27,ACTIF,MOYEN
2089,1158,1,2022-02-18,RESILIE,ELEVE
2090,1158,2,2022-04-07,ACTIF,FAIBLE
2091,1158,5,2022-12-31,ACTIF,MOYEN
2092,1159,1,2022-08-24,ACTIF,MOYEN
2093,1159,3,2022-12-27,ACTIF,MOYEN
2094,1159,5,2022-12-28,ACTIF,ELEVE
2095,1160,2,2022-10-13,ACTIF,ELEVE
2096,1161,2,2022-10-27,ACTIF,ELEVE
2097,1161,4,2022-06-19,ACTIF,ELEVE
2098,1163,4,2022-01-23,ACTIF,ELEVE
2099,1163,5,2022-10-20,ACTIF,ELEVE
2100,1164,1,2022-12-17,ACTIF,ELEVE
2101,1164,2,2022-01-24,ACTIF,FAIBLE
2102,1164,4,2022-02-02,ACTIF,ELEVE
2103,1164,5,2022-02-09,ACTIF,MOYEN
2104,1165,2,2022-12-10,ACTIF,ELEVE
2105,1166,1,2022-04-20,ACTIF,FAIBLE
2106,1166,3,2022-08-16,ACTIF,ELEVE
2107,1166,4,2022-03-27,ACTIF,ELEVE
2108,1168,1,2022-03-15,ACTIF,FAIBLE
2109,1168,5,2022-04-07,ACTIF,FAIBLE
2110,1169,5,2022-06-29,ACTIF,ELEVE
2111,1170,1,2022-01-18,ACTIF,ELEVE
2112,1170,2,2022-02-25,ACTIF,ELEVE
2113,1171,5,2022-09-24,ACTIF,ELEVE
2114,1172,1,2022-06-11,ACTIF,ELEVE
2115,1173,2,2022-03-08,ACTIF,MOYEN
2116,1173,3,2022-08-01,ACTIF,FAIBLE
2117,1174,1,2022-03-23,ACTIF,FAIBLE
2118,1174,2,2022-04-01,ACTIF,MOYEN
2119,1175,1,2022-04-21,ACTIF,MOYEN
2120,1175,2,2022-11-03,ACTIF,MOYEN
2121,1175,5,2022-10-21,ACTIF,MOYEN
2122,1176,4,2022-05-21,ACTIF,MOYEN
2123,1176,5,2022-05-08,ACTIF,MOYEN
2124,1177,2,2022-03-29,ACTIF,ELEVE
2125,1178,3,2022-11-25,ACTIF,MOYEN
2126,1178,5,2022-12-22,ACTIF,ELEVE
2127,1179,1,2022-09-07,ACTIF,MOYEN
2128,1179,2,2022-08-16,ACTIF,ELEVE
2129,1179,5,2022-05-26,ACTIF,FAIBLE
2130,1180,5,2022-09-13,ACTIF,ELEVE
2131,1181,2,2022-03-25,ACTIF,ELEVE
2132,1182,1,2022-03-23,ACTIF,ELEVE
2133,1182,3,2022-08-01,ACTIF,ELEVE
2134,1182,4,2022-09-05,ACTIF,FAIBLE
2135,1183,1,2022-12-10,ACTIF,MOYEN
2136,1183,3,2022-05-07,ACTIF,FAIBLE
2137,1183,5,2022-10-13,ACTIF,MOYEN
2138,1186,1,2022-02-11,ACTIF,ELEVE
2139,1186,2,2022-02-16,ACTIF,MOYEN
2140,1186,4,2022-09-12,ACTIF,ELEVE
2141,1186,5,2022-02-28,ACTIF,ELEVE
2142,1187,5,2022-06-09,ACTIF,FAIBLE
2143,1188,1,2022-05-11,ACTIF,ELEVE
